Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/span_He ledo y estoy de acuerdo con los trm_1b4be1""), ""He leído y estoy de acuerdo con los términos y condiciones de la web"")",Chrome 114.0.0.0,,,2023-07-05 20:22:20,2023-07-05 20:22:21,"0,402s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Acepto recibir ofertas, noticias y ot_c16676""), ""Acepto recibir ofertas, noticias y otras recomendaciones sobre productos o servicios (opcional)"")",Chrome 114.0.0.0,,,2023-07-05 20:22:21,2023-07-05 20:22:21,"0,417s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/BotonRealizarPedido""))",Chrome 114.0.0.0,,,2023-07-05 20:22:21,2023-07-05 20:22:22,"0,451s",PASSED
"scrollToElement(findTestObject(""Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/a_Haz clic aqu para acceder""), 2)",Chrome 114.0.0.0,,,2023-07-05 20:22:22,2023-07-05 20:22:22,"0,411s",PASSED
Video,Chrome 114.0.0.0,,,2023-07-05 20:22:24,2023-07-05 20:22:24,"0,000s",PASSED
,,,,,,,
Test Cases/ScriptsComunes/LoginDesdeCheckout,Chrome 114.0.0.0,,,2023-07-05 20:22:24,2023-07-05 20:22:43,"18,288s",PASSED
"click(findTestObject(""Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/a_Haz clic aqu para acceder""))",Chrome 114.0.0.0,,,2023-07-05 20:22:25,2023-07-05 20:22:25,"0,514s",PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-05 20:22:25,2023-07-05 20:22:28,"2,077s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Nombre de usuario o correo electrnico""), ""Nombre de usuario o correo electrónico *"")",Chrome 114.0.0.0,,,2023-07-05 20:22:28,2023-07-05 20:22:28,"0,378s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Contrasea""), ""Contraseña *"")",Chrome 114.0.0.0,,,2023-07-05 20:22:28,2023-07-05 20:22:28,"0,409s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Usuario""))",Chrome 114.0.0.0,,,2023-07-05 20:22:28,2023-07-05 20:22:29,"0,373s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Password""), CONTINUE_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-05 20:22:29,2023-07-05 20:22:29,"0,406s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/BotonAcceder""))",Chrome 114.0.0.0,,,2023-07-05 20:22:29,2023-07-05 20:22:30,"0,387s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Recurdame""))",Chrome 114.0.0.0,,,2023-07-05 20:22:30,2023-07-05 20:22:30,"0,394s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/a_Olvidaste la contrasea""), ""¿Olvidaste la contraseña?"")",Chrome 114.0.0.0,,,2023-07-05 20:22:30,2023-07-05 20:22:30,"0,372s",PASSED
"setText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Usuario""), Usuario)",Chrome 114.0.0.0,,,2023-07-05 20:22:30,2023-07-05 20:22:31,"0,770s",PASSED
"setText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Password""), Password)",Chrome 114.0.0.0,,,2023-07-05 20:22:31,2023-07-05 20:22:32,"0,822s",PASSED
"click(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/BotonAcceder""))",Chrome 114.0.0.0,,,2023-07-05 20:22:32,2023-07-05 20:22:41,"8,719s",PASSED
Video,Chrome 114.0.0.0,,,2023-07-05 20:22:43,2023-07-05 20:22:43,"0,001s",PASSED
,,,,,,,
Test Cases/ScriptsComunes/ComprobacionDatosDeEnvioDeCliente,Chrome 114.0.0.0,,,2023-07-05 20:22:43,2023-07-05 20:22:54,"11,600s",FAILED
"scrollToElement(findTestObject(""Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Nombre""), 2)",Chrome 114.0.0.0,,,2023-07-05 20:22:44,2023-07-05 20:22:44,"0,423s",PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Nombre""), ""value"", Nombre, 0)",Chrome 114.0.0.0,,,2023-07-05 20:22:44,2023-07-05 20:22:44,"0,437s",PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Apellido""), ""value"", Apellido, 0)",Chrome 114.0.0.0,,,2023-07-05 20:22:44,2023-07-05 20:22:45,"0,464s",PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Pais""), ""title"", Pais, 0)",Chrome 114.0.0.0,,,2023-07-05 20:22:45,2023-07-05 20:22:45,"0,435s",PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Direccion""), ""value"", Direccion, 0)",Chrome 114.0.0.0,,,2023-07-05 20:22:45,2023-07-05 20:22:46,"0,437s",PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Piso""), ""value"", Piso, 0)",Chrome 114.0.0.0,,,2023-07-05 20:22:46,2023-07-05 20:22:47,"0,912s",FAILED
"verifyElementAttributeValue(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Ciudad""), ""value"", Ciudad, 0)",Chrome 114.0.0.0,,,2023-07-05 20:22:47,2023-07-05 20:22:47,"0,426s",PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Comunidad""), ""title"", Comunidad, 0)",Chrome 114.0.0.0,,,2023-07-05 20:22:47,2023-07-05 20:22:48,"0,420s",PASSED
"scrollToElement(findTestObject(""Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/CP""), 2)",Chrome 114.0.0.0,,,2023-07-05 20:22:48,2023-07-05 20:22:48,"0,379s",PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/CP""), ""value"", CP, 0)",Chrome 114.0.0.0,,,2023-07-05 20:22:48,2023-07-05 20:22:48,"0,422s",PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Email""), ""value"", Email, 0)",Chrome 114.0.0.0,,,2023-07-05 20:22:48,2023-07-05 20:22:49,"0,449s",PASSED
"click(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/input_Transferencia bancaria directa_paymen_cf3a83""))",Chrome 114.0.0.0,,,2023-07-05 20:22:49,2023-07-05 20:22:49,"0,495s",PASSED
"click(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/input_Contctenos en email para preguntas re_7d39a6""))",Chrome 114.0.0.0,,,2023-07-05 20:22:49,2023-07-05 20:22:52,"2,965s",PASSED
Video,Chrome 114.0.0.0,,,2023-07-05 20:22:54,2023-07-05 20:22:54,"0,001s",PASSED
,,,,,,,
Test Cases/ScriptsComunes/RealizarPedidoYComprobacionPedidoExitoso,Chrome 114.0.0.0,,,2023-07-05 20:22:54,2023-07-05 20:23:05,"10,948s",PASSED
"click(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/BotonRealizarPedido""))",Chrome 114.0.0.0,,,2023-07-05 20:22:55,2023-07-05 20:22:55,"0,499s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Gracias por tu compra -/h1_Gracias por tu compra""), ""Gracias por tu compra"")",Chrome 114.0.0.0,,,2023-07-05 20:22:55,2023-07-05 20:23:02,"6,305s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Gracias por tu compra -/h2_Te agradecemos la compra en esta tienda._5dacf0""), ""Te agradecemos la compra en esta tienda. Esperamos que compres mas veces en esta tienda por eso debajo de la imagen tienes un cupón descuento para que lo utilices en tu próxima compra"")",Chrome 114.0.0.0,,,2023-07-05 20:23:02,2023-07-05 20:23:02,"0,356s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Gracias por tu compra -/img_Gracias por tu compra_attachment-medium_a68d76""))",Chrome 114.0.0.0,,,2023-07-05 20:23:02,2023-07-05 20:23:02,"0,387s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Gracias por tu compra -/h2_Aqu tienes tu cupn con un descuento del _488281""), ""Aquí tienes tu cupón con un descuento del 10% para tu próxima compra"")",Chrome 114.0.0.0,,,2023-07-05 20:23:02,2023-07-05 20:23:03,"0,379s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Gracias por tu compra -/div_10Cart discountmhj8p64w i""))",Chrome 114.0.0.0,,,2023-07-05 20:23:03,2023-07-05 20:23:03,"0,412s",PASSED
Video,Chrome 114.0.0.0,,,2023-07-05 20:23:05,2023-07-05 20:23:05,"0,000s",PASSED
